LOCATION,BEDROOMS,BATHROOMS,SIZE_SQM,PRICE_KSH,SATELLITE_TOWN
Westlands,2,2,234.10594252209268,56740856.0,0
Kilimani,2,2,52.04356256872477,56164622.0,0
Westlands,2,2,196.54630924549934,62482317.0,0
Kilimani,4,1,35.46576573447571,55106077.0,0
Kitengela,5,3,57.168938685106305,28937629.0,1
Syokimau,1,1,71.79543241245378,19382958.0,1
Westlands,3,2,150.21819817067166,53343508.0,0
Parklands,2,2,121.98095261609157,43731667.0,0
Rongai,1,2,109.97183495022983,25095146.0,1
Kileleshwa,1,4,128.77411674134166,36165199.0,0
Westlands,2,1,155.47737535760837,55737384.0,0
Kilimani,2,3,160.09488743648117,37420001.0,0
Kilimani,1,1,185.65001013690787,36229729.0,0
Kilimani,3,1,229.20208876604636,39588003.0,0
Kitengela,2,2,118.71825765351139,26063652.0,1
Kileleshwa,2,1,88.73466227214502,30146729.0,0
Ruiru,2,3,156.8121677511113,26390631.0,1
Embakasi,1,2,51.34471102412279,28413376.0,0
Athi River,2,1,79.27775207330332,18237323.0,1
Parklands,1,1,179.9628567835674,36413402.0,0
Kilimani,2,2,112.55229751093775,44252635.0,0
Ruiru,1,3,47.508452498517656,22955573.0,1
Kitengela,2,2,30.611816078089547,19380586.0,1
Westlands,1,2,122.92300076362844,55144320.0,0
Westlands,3,3,188.5137922180806,60293799.0,0
Athi River,3,2,187.71274665187119,36698705.0,1
Syokimau,1,1,126.65283017357024,26394722.0,1
Ruiru,2,2,240.5345651457677,29639382.0,1
Kitengela,1,2,113.71077804357223,20883574.0,1
Ruiru,2,3,111.68594259615536,28216719.0,1
Westlands,2,2,20.0,40681029.0,0
Ruiru,2,4,93.15822305032705,22737169.0,1
Kilimani,2,1,171.1209020945097,42381948.0,0
Kilimani,4,4,213.83768021158224,44623634.0,0
South B,2,2,70.18592197996293,32763499.0,0
Syokimau,2,2,147.7351397575829,21084509.0,1
Thika,2,1,182.81274193939726,28785448.0,1
Ruiru,4,2,120.67248919175394,34097466.0,1
Ruiru,3,3,20.0,20769868.0,1
Kileleshwa,2,3,134.83739997445514,57787753.0,0
Kilimani,3,1,165.68583744365358,47952696.0,0
Kilimani,2,2,63.15462629889247,28305464.0,0
Ngong,3,1,104.75072814753678,24289836.0,1
Athi River,3,4,50.67023747227415,23322150.0,1
Kitengela,1,3,20.0,21250973.0,1
Kitengela,3,1,181.6202647072594,29006515.0,1
Lavington,2,3,119.77508797188891,37482268.0,0
Westlands,2,4,215.860499802299,42012561.0,0
Kileleshwa,2,2,171.43933151437062,37876245.0,0
Ruiru,3,3,98.74741430007306,24376592.0,1
Ngong,1,2,115.00916039373548,17972724.0,1
Embakasi,1,2,153.97064344621035,24919118.0,0
Kileleshwa,3,2,178.0130050053446,51388619.0,0
Karen,1,2,139.3602378445207,71095480.0,0
Rongai,1,2,186.33558871736906,29717497.0,1
Kileleshwa,1,1,102.19987579953171,48693851.0,0
Ruiru,2,3,60.17138719285882,28686007.0,1
Ruiru,2,2,116.11144478633219,31272079.0,1
South B,1,2,132.311093444171,30878292.0,0
Kilimani,5,3,47.907876315642795,46160643.0,0
Ngong,3,2,39.796674951202675,20597901.0,1
Ruiru,2,2,146.84317778840565,27100164.0,1
Thika,2,4,95.61858891777459,23091511.0,1
Ruiru,2,3,110.04954566027988,30284731.0,1
Syokimau,3,1,98.41844005795059,30827170.0,1
Rongai,1,2,211.2360541057927,26185924.0,1
Ngong,1,4,195.7056696237,27588361.0,1
Rongai,4,2,45.75877859764991,25306834.0,1
Westlands,2,2,88.03240721517318,53728735.0,0
Athi River,2,1,171.0002560781756,19180345.0,1
Kilimani,4,1,156.11617422619452,38289240.0,0
Ruiru,3,3,117.51252226021286,34659752.0,1
Kitengela,2,3,51.74398770214589,22312224.0,1
Ruiru,3,4,79.04759723078726,24208812.0,1
Kitengela,1,3,88.99394594722261,21740250.0,1
Embakasi,3,1,136.61965986714603,29678553.0,0
Kilimani,2,1,222.22362928183426,54591378.0,0
Athi River,3,4,78.78718591271232,19023517.0,1
Ruiru,5,2,58.437885146685595,28562740.0,1
Kilimani,4,2,113.4848113903234,48971712.0,0
Kilimani,4,4,181.90433883084353,54065442.0,0
Parklands,2,2,33.187021994357806,36204215.0,0
Karen,2,1,207.21804905249687,64382653.0,0
Lavington,2,3,109.67811827305982,41159675.0,0
Embakasi,3,4,75.94079986119758,22966994.0,0
Kileleshwa,4,1,23.988642794270433,58462067.0,0
Ruiru,1,3,162.39124640523764,25955402.0,1
Athi River,4,2,109.72972828550792,26472485.0,1
Kitengela,3,2,130.24232896527042,31809663.0,1
Ruiru,5,4,65.95129553931817,37990261.0,1
Ruiru,4,4,100.85423794493857,25879797.0,1
Syokimau,2,1,90.80512521871573,21238493.0,1
Syokimau,1,1,113.96441367730755,19689779.0,1
Kilimani,1,1,79.82686041745137,53392745.0,0
Kitengela,2,2,27.94914235876672,16954887.0,1
Kitengela,3,1,283.7099847177964,35488829.0,1
Syokimau,3,2,38.19574515974915,20443267.0,1
Kileleshwa,4,1,130.88754041655233,31641154.0,0
Thika,3,2,20.0,19301261.0,1
Westlands,1,1,20.0,34528813.0,0
Ruiru,1,3,125.86958951113606,22225578.0,1
Ngong,1,1,130.4620552660982,33661676.0,1
Kitengela,2,2,195.68993944814304,32315560.0,1
Kileleshwa,2,3,143.97281046094236,50059990.0,0
Athi River,1,3,111.01135687525255,26852342.0,1
Kitengela,2,1,63.02398535609975,22684189.0,1
Ngong,1,1,209.94072409401292,25534874.0,1
Thika,3,3,175.73107476301345,29694854.0,1
Syokimau,2,2,45.220231335094525,25078368.0,1
Kitengela,2,3,122.27782369263812,23143146.0,1
Kilimani,2,2,128.6431338915898,45586040.0,0
Kileleshwa,5,2,99.26078060365985,38181925.0,0
Ruiru,1,2,166.3110291484077,26861712.0,1
Syokimau,2,3,169.90398830089063,28450292.0,1
Kitengela,3,4,108.57085813169365,20094764.0,1
Kileleshwa,2,1,103.1478452521405,21274115.0,0
Westlands,4,2,209.93750776005191,45886047.0,0
Kitengela,2,1,175.97033354173422,39189624.0,1
Kileleshwa,2,2,124.34162339450307,38664245.0,0
Thika,1,3,22.247457655196783,20345701.0,1
Westlands,3,2,140.64000637830216,29636618.0,0
Syokimau,2,4,161.88500789506008,24025527.0,1
Parklands,1,2,20.0,23695817.0,0
Kilimani,2,4,135.11216689908153,42944796.0,0
Kitengela,2,3,94.99848079225588,36738566.0,1
Kilimani,1,1,106.74874319222691,45688480.0,0
Syokimau,3,1,65.55714283420076,35858831.0,1
Kitengela,3,2,111.10864257578149,25678653.0,1
Ruiru,1,1,203.51949457087989,37776740.0,1
Kitengela,2,2,93.21609007106906,34886440.0,1
Karen,3,2,177.93441352759103,57119361.0,0
Kilimani,2,4,71.62012686722338,37096372.0,0
Westlands,2,2,165.52537155936233,37761783.0,0
Rongai,2,3,120.09935133731707,22521171.0,1
Syokimau,3,4,141.12148972735685,31056562.0,1
Karen,4,3,120.42919536584925,80183047.0,0
Syokimau,3,1,158.4975139464725,23285996.0,1
Ngong,1,2,20.0,18720749.0,1
Ruiru,2,2,34.81048119254582,14488860.0,1
Thika,4,2,145.02482988051867,25839925.0,1
Lavington,1,2,20.0,43022302.0,0
Syokimau,5,3,88.16517866116745,34076869.0,1
Kilimani,4,2,116.73954953780101,52354589.0,0
Kileleshwa,1,2,70.31159174322619,39957607.0,0
Kilimani,4,4,78.50631583837358,50140443.0,0
Kileleshwa,2,1,136.29493200921553,42197260.0,0
Ruiru,3,2,180.55769734678856,24920483.0,1
Kitengela,2,3,62.493037124711535,14560867.0,1
Syokimau,2,1,85.49650822875779,23401999.0,1
Ruiru,3,2,76.1243416003773,25597972.0,1
Syokimau,3,1,20.0,30644265.0,1
Kilimani,1,3,128.50270741905052,42061467.0,0
Kilimani,2,2,176.08306474970954,44964103.0,0
Kilimani,1,2,180.99859243895293,49062076.0,0
Kitengela,2,2,67.75401741355567,22124708.0,1
Kileleshwa,2,1,44.89811708879145,43282617.0,0
Kileleshwa,2,1,121.29633285550108,57321011.0,0
Ruiru,2,2,169.75642119398805,42408119.0,1
Ngong,1,2,129.29102689862304,24429658.0,1
Westlands,1,2,137.35827815242567,51626870.0,0
Syokimau,1,2,188.509855664174,39375102.0,1
Athi River,2,2,75.65180644615779,22099285.0,1
Ngong,5,2,106.80179479961821,32757682.0,1
Parklands,1,2,218.0763307056721,32776792.0,0
Westlands,4,1,108.19133261414238,48213545.0,0
Kilimani,3,3,43.95978204200573,51339520.0,0
Karen,3,3,79.83863422498231,45808397.0,0
Kitengela,3,1,63.709208926725466,24053259.0,1
Kitengela,3,2,141.42975514207623,19575985.0,1
Athi River,1,2,66.24317978467326,29161032.0,1
Athi River,2,2,136.26205517167466,32333637.0,1
Parklands,3,2,75.83608688756101,39732338.0,0
Embakasi,2,1,20.0,26436061.0,0
Thika,3,3,138.39718721891532,28511773.0,1
Kileleshwa,1,1,128.90782089281333,51004765.0,0
Karen,3,2,151.06546894253046,51133425.0,0
Westlands,2,3,79.6207668500846,53861576.0,0
Kileleshwa,2,2,73.2273314784374,46992245.0,0
Karen,2,1,144.08801150889275,68622668.0,0
Kileleshwa,3,4,211.14117435185887,25793189.0,0
Kileleshwa,4,3,120.67008057037967,38755872.0,0
Kilimani,2,3,145.4751057628287,36045419.0,0
Rongai,3,2,100.70473893445757,25269273.0,1
Kitengela,2,1,27.38216868757891,12752954.0,1
Athi River,1,4,178.04576514924346,15600463.0,1
Kileleshwa,1,2,174.50485434516972,60551800.0,0
Thika,1,3,162.64644151051164,27675346.0,1
Thika,2,2,109.08327369945488,24021797.0,1
Ruiru,2,2,155.82336598431243,30885280.0,1
Ruiru,3,4,173.62570784326985,32093905.0,1
Kileleshwa,3,2,217.20952109740244,56807476.0,0
South B,1,1,179.31156627884653,30979578.0,0
Syokimau,1,1,123.82927350201834,27687668.0,1
Parklands,2,2,41.50480467453771,36670611.0,0
Ruiru,2,1,129.33949786030448,21716170.0,1
Ngong,1,2,135.39464375095847,30468139.0,1
Thika,1,2,162.54178651909825,22431945.0,1
Athi River,4,3,201.23351155940554,38585724.0,1
South B,3,2,114.29096927659324,36023868.0,0
Ruiru,1,4,246.05923138878669,42193528.0,1
Kilimani,2,1,20.0,30877243.0,0
Athi River,2,2,145.1605123476975,20561300.0,1
Thika,3,1,72.08877646895832,18919321.0,1
Syokimau,2,3,20.0,23613159.0,1
Kileleshwa,1,4,107.89353742205049,50885659.0,0
Kitengela,3,3,32.5696380947426,30497649.0,1
Ruiru,2,2,110.31432611803099,14265621.0,1
Ruiru,2,2,122.08615488566741,28457935.0,1
Syokimau,2,3,187.11248456015696,11206791.0,1
Thika,2,4,29.544891914163742,22574250.0,1
Kileleshwa,2,4,174.50670993874635,53503802.0,0
Ruiru,1,2,125.88482701678764,25586627.0,1
Kileleshwa,2,4,181.73094921657565,44827039.0,0
Kilimani,1,1,94.09492949813233,41811600.0,0
Ngong,3,1,40.06532479419327,18972765.0,1
Lavington,1,1,46.95004042704802,45460663.0,0
Ruiru,1,1,42.491552779973034,20623757.0,1
Thika,3,3,148.6688491752393,31944634.0,1
Karen,3,3,208.61532133288196,58568816.0,0
Rongai,3,3,86.10290840068677,19705789.0,1
Kilimani,2,2,157.748117895467,31792036.0,0
South B,1,2,28.593476511862804,17517129.0,0
Ruiru,3,3,130.81927495063795,36664271.0,1
Ruiru,3,2,160.1137569802276,27712652.0,1
Westlands,1,3,33.112513483387886,46077901.0,0
Kitengela,4,2,107.76699186120872,38512940.0,1
Kilimani,1,2,162.9550284291339,39622161.0,0
Kileleshwa,5,2,20.0,35417432.0,0
Ruiru,4,3,200.12718370210456,33107491.0,1
Ngong,3,1,141.2207625534629,27723277.0,1
Karen,4,2,163.00365886304056,81479984.0,0
Ruiru,3,3,95.23684324831413,35799272.0,1
Rongai,1,2,20.0,19673063.0,1
Rongai,2,3,152.04377737901711,33023821.0,1
Thika,1,2,115.04458047500927,21459074.0,1
Kilimani,2,2,121.92692732593923,46734759.0,0
Athi River,3,3,185.25641911193722,27968041.0,1
Parklands,2,2,165.72383243175588,30631312.0,0
Athi River,2,2,235.27424502537676,38170843.0,1
Ruiru,2,2,129.23125373240993,30381818.0,1
Kitengela,4,1,78.52725373253297,27023693.0,1
Syokimau,1,2,108.69498918547643,25921948.0,1
Kitengela,2,1,144.93980235231638,19039025.0,1
Kilimani,1,3,180.95139113957865,36643244.0,0
Ruiru,3,3,31.977962913676876,25719082.0,1
Ngong,1,1,120.51225691075014,21036072.0,1
Rongai,3,2,216.57249942230214,29008037.0,1
Kilimani,2,2,105.58746773984879,42373483.0,0
South B,1,1,175.86071129214628,30475756.0,0
Ruiru,4,1,149.5870516329603,25385464.0,1
Athi River,1,2,177.3516363914988,17864787.0,1
Thika,2,2,71.41436750400405,20938617.0,1
Ngong,1,2,71.67589979606515,23692318.0,1
Parklands,2,2,121.21631352733728,26220477.0,0
Ruiru,2,3,28.06669276558131,22295584.0,1
Rongai,2,3,103.81556360330053,24494764.0,1
Kilimani,1,2,135.17259945094003,34697051.0,0
Athi River,2,3,227.07813641698635,38987418.0,1
Thika,3,2,144.1630913561893,24647805.0,1
Athi River,3,3,157.51370825238615,27801022.0,1
Kileleshwa,2,2,189.86855082300036,43058340.0,0
Karen,2,3,62.1205446662966,33006578.0,0
Kilimani,1,2,110.09504025774086,50479228.0,0
Westlands,2,1,265.52475550823357,45521637.0,0
Athi River,1,2,115.25266665692948,22162215.0,1
Kitengela,1,2,186.98584492693243,31178179.0,1
Rongai,1,2,177.82427263038642,32810035.0,1
Ruiru,2,2,31.313177136738645,17691782.0,1
Kilimani,2,3,138.628756620356,40919207.0,0
Rongai,4,2,128.80484833231355,35027022.0,1
Kitengela,1,2,139.7975272704261,27853878.0,1
Kilimani,3,1,74.7532512125364,49041638.0,0
Thika,3,4,52.98482928527045,17492887.0,1
Kitengela,2,3,91.43939999874893,22708384.0,1
Syokimau,2,3,114.13230017494783,26776584.0,1
Kitengela,2,2,191.09906685601896,24483945.0,1
Rongai,1,2,229.03864918353642,18590441.0,1
Rongai,2,1,203.79587077339067,25311623.0,1
Athi River,3,2,171.61111264691064,36957246.0,1
Kilimani,1,1,59.73958426202461,39954295.0,0
Rongai,1,2,95.46622950063028,27120455.0,1
Athi River,3,2,132.59556314477987,28101137.0,1
Athi River,3,2,82.0536577154295,20839910.0,1
Ruiru,2,2,154.63233915167706,36073228.0,1
Karen,3,3,163.22916649525726,60110065.0,0
Thika,2,1,152.1774037539281,30535191.0,1
Kilimani,1,3,181.5080762734549,35837506.0,0
Ruiru,2,1,65.72452717721556,29331720.0,1
Karen,2,1,175.96972224553187,68940744.0,0
Westlands,4,1,78.26127299278822,52805696.0,0
South B,1,3,63.54384284142687,24887755.0,0
Athi River,2,2,151.9269680511829,26351615.0,1
Syokimau,2,3,192.95241373193886,35516802.0,1
Kileleshwa,2,2,149.28080918256057,44456198.0,0
Kileleshwa,1,1,121.24824142635265,44318468.0,0
Parklands,2,3,138.60922956609042,48014350.0,0
Kileleshwa,3,1,128.1856150840368,37344404.0,0
Thika,2,3,52.44294623187635,15858119.0,1
Ruiru,2,1,45.442791303305086,23097417.0,1
Kilimani,2,2,115.27044723159271,40877377.0,0
Westlands,2,3,124.79141014615823,56978518.0,0
Kitengela,2,4,120.67994270206404,20439299.0,1
South B,3,2,160.5660968189948,45186945.0,0
Ruiru,5,3,107.07139703013961,39206323.0,1
Ruiru,2,1,153.77875091429135,28690687.0,1
Ruiru,2,3,111.32479396041313,26888945.0,1
Kitengela,3,2,229.40153772218798,27908863.0,1
Ruiru,2,1,124.8428236035868,24285492.0,1
Karen,2,2,260.44335669154066,56038649.0,0
Kitengela,1,1,141.12069546545186,32931200.0,1
Kitengela,3,2,107.17936976470706,26472893.0,1
Kilimani,2,1,66.03312142441953,30380069.0,0
Embakasi,3,2,33.42668555653839,27507927.0,0
Kileleshwa,3,4,60.513462936230596,46057607.0,0
Westlands,1,1,67.2236214501606,44633184.0,0
Athi River,3,2,143.6892012247306,35819336.0,1
Syokimau,3,2,88.43007773638875,32263346.0,1
Ruiru,2,4,131.21562315326986,21777819.0,1
Ruiru,1,2,196.91870174260117,26109472.0,1
Ngong,1,2,114.73149890190878,24287919.0,1
Kilimani,2,2,244.74940190800825,33496443.0,0
Rongai,2,1,49.451341179648125,21849784.0,1
Syokimau,2,1,110.96498709750433,17842546.0,1
Ruiru,1,2,87.64122458334128,28770401.0,1
Kitengela,4,1,176.19039636342046,37581507.0,1
Kileleshwa,2,2,20.0,39634425.0,0
Thika,1,2,33.41308264933133,15714423.0,1
Kitengela,2,2,113.55919065294223,26552051.0,1
Ruiru,2,1,213.08266326056957,28404029.0,1
Syokimau,1,4,133.55051004223844,21574523.0,1
Embakasi,2,3,38.907152744145975,23255344.0,0
Ruiru,1,1,48.17000443858619,24968090.0,1
Lavington,3,2,220.37938217069717,53987947.0,0
Ruiru,3,2,82.73191207222555,34364990.0,1
Westlands,2,1,63.42219765301416,53242497.0,0
Kileleshwa,3,2,208.6423536378516,53114868.0,0
Ruiru,3,1,180.66582033521945,21386341.0,1
Kileleshwa,1,4,196.44357859600774,40851441.0,0
Westlands,5,3,62.997487184051,39867808.0,0
Lavington,3,2,28.49366153913836,42317014.0,0
Rongai,1,2,127.98998936176234,19724364.0,1
Thika,1,4,140.10756798441983,21730228.0,1
Kilimani,1,4,141.8761082222899,52845829.0,0
Kilimani,1,4,208.6910361383401,51395680.0,0
Westlands,3,1,20.0,54664741.0,0
Thika,2,1,171.58170307786594,18070146.0,1
Lavington,3,2,54.20249735116093,45734333.0,0
Ruiru,3,2,171.34411925165045,37073770.0,1
Kilimani,3,1,91.50259772871735,57353167.0,0
Kitengela,3,1,71.1616922465693,17299658.0,1
Ruiru,1,3,83.40583758304787,22006347.0,1
Ruiru,2,3,33.26338795340625,27350940.0,1
Syokimau,3,2,122.42573639000803,28482180.0,1
Athi River,1,3,73.63959656037258,17325090.0,1
Kilimani,1,2,167.1778938540167,30952644.0,0
Westlands,4,3,158.40336486197504,43689338.0,0
Embakasi,3,2,221.28942317416744,23551492.0,0
Kileleshwa,2,1,141.97964901246462,42591207.0,0
Westlands,3,2,151.24066602480443,61394779.0,0
Kilimani,3,2,204.00598870966883,37166134.0,0
Westlands,2,2,82.34023823839823,49545702.0,0
Ruiru,1,1,30.70450723061805,24591318.0,1
Ngong,4,4,132.0056435477036,28584790.0,1
Ruiru,2,1,34.641991847135756,15409206.0,1
Ruiru,1,1,267.2363203755234,35400138.0,1
Athi River,2,2,207.3298975247366,29045537.0,1
Kitengela,3,2,249.83857999809481,32927950.0,1
Rongai,1,2,123.74681859978776,20206084.0,1
Rongai,2,3,153.03441562209588,26096970.0,1
Westlands,1,2,92.43147408284136,50824294.0,0
Thika,5,2,172.9754883352051,46041926.0,1
Kitengela,1,3,47.06740727693658,21321870.0,1
Embakasi,2,1,20.0,31253477.0,0
Kitengela,4,2,72.557362830686,28533119.0,1
Embakasi,1,3,32.67159146296106,22673090.0,0
Thika,5,1,208.67560416957213,33912226.0,1
Kileleshwa,4,2,228.94064730481898,37364784.0,0
Kitengela,4,4,35.82425565521335,26307742.0,1
Embakasi,1,2,197.50293645127437,18874880.0,0
Rongai,3,2,177.08309901004623,23462119.0,1
Kilimani,3,4,25.813398916867413,41686784.0,0
Athi River,5,1,96.58394814410292,35094109.0,1
Ruiru,1,1,85.19017667252882,30557695.0,1
Westlands,3,3,164.879723917632,50248704.0,0
Ruiru,2,3,46.27323894569918,24039730.0,1
Kileleshwa,1,2,114.06764246043105,46921449.0,0
Ngong,2,2,78.84392976302291,16841895.0,1
Ruiru,3,3,148.4004710031086,32342034.0,1
Rongai,2,3,106.99247809872425,19483426.0,1
Westlands,2,1,87.88525776357629,45765558.0,0
Ruiru,5,1,107.20220546207533,28027008.0,1
Kileleshwa,2,2,242.1625699704067,51209909.0,0
Kileleshwa,3,3,94.98602183283666,45789229.0,0
Westlands,2,3,57.53968690297278,54052984.0,0
Kilimani,2,4,155.00601414935792,48936340.0,0
Kitengela,3,3,111.3885198346226,27998739.0,1
Kileleshwa,4,2,35.08596414801164,54495381.0,0
Ruiru,2,2,253.88978011214797,23421989.0,1
Ruiru,3,3,98.85126326480113,36748939.0,1
Karen,1,3,97.32783276231893,48388970.0,0
Lavington,1,2,129.59012111448584,51229368.0,0
Kitengela,2,1,223.80700615253036,29158862.0,1
Ruiru,1,4,20.0,17619579.0,1
Kilimani,2,2,136.5591509652324,49172478.0,0
South B,2,2,245.23632970761764,48653412.0,0
Westlands,1,2,127.7237208443789,52416295.0,0
Kileleshwa,2,2,45.87996124179122,33250465.0,0
Kileleshwa,2,1,82.89618882236084,67417931.0,0
Ruiru,2,3,132.41295178540742,34241723.0,1
Kilimani,4,1,199.84823493839173,60511086.0,0
Ngong,3,1,99.63984933503636,23683146.0,1
Kilimani,2,2,169.5991078459459,40668419.0,0
Syokimau,4,3,33.87787037718665,25199894.0,1
Kilimani,3,4,33.37689782429672,50072896.0,0
Westlands,1,3,91.03195867890302,36927815.0,0
Lavington,1,4,206.28172331239574,39171766.0,0
Kilimani,3,1,124.13247837082615,50638803.0,0
Rongai,2,1,137.38867173399717,26457080.0,1
Kitengela,3,2,136.68477573441163,23968989.0,1
Westlands,3,1,186.55247895520384,42080244.0,0
South B,3,3,83.38675844772877,43351945.0,0
Kileleshwa,5,2,161.29710650929394,50961028.0,0
Rongai,2,4,70.1470401686922,15642142.0,1
Kilimani,1,1,238.9963593552456,35914633.0,0
Rongai,3,2,71.97653374219861,21428726.0,1
Westlands,2,2,67.05664181528275,53146690.0,0
Kitengela,3,1,152.98018880928296,32617792.0,1
Thika,5,2,124.78730588593943,35244109.0,1
Parklands,3,2,139.61114437565607,29116449.0,0
Lavington,2,2,133.6388277295391,49816630.0,0
Ngong,2,2,54.57646807155368,27925494.0,1
Karen,2,1,216.80153574476904,74524508.0,0
Kilimani,2,2,173.61253235334658,50031455.0,0
Kileleshwa,3,2,201.53699707602695,68449510.0,0
Kileleshwa,3,1,88.30014665337454,45900788.0,0
Ruiru,3,2,144.9914126829103,35953823.0,1
Ruiru,1,1,131.84210773408148,26324053.0,1
Kitengela,2,2,187.68015757209048,24794371.0,1
Kilimani,3,1,189.61488790977714,40407064.0,0
Athi River,2,2,131.5830481774869,26508265.0,1
Kilimani,2,2,28.922932089404895,37777558.0,0
Ruiru,3,2,226.77971322526133,21869556.0,1
Kitengela,3,3,153.35924602140835,23183900.0,1
Ngong,2,2,83.49377751653148,21698908.0,1
Thika,4,2,144.3925282960017,32324336.0,1
Syokimau,1,3,29.3343870928486,21896101.0,1
Kilimani,5,2,183.32118404826264,50921404.0,0
Kitengela,1,3,31.727295343250816,16121667.0,1
Kilimani,1,2,106.74993047777505,42031338.0,0
Ruiru,4,2,134.667266976333,38841445.0,1
Ruiru,1,3,182.33038271892562,29506922.0,1
Westlands,3,1,126.39268058606244,35499409.0,0
Kileleshwa,3,2,158.097772416753,33290142.0,0
South B,4,1,118.30998549302683,41262586.0,0
South B,5,2,118.06884294334304,36680544.0,0
Ruiru,2,1,125.12863502089785,26849873.0,1
Westlands,3,2,108.65652474885752,43813716.0,0
Kilimani,1,3,20.0,41275591.0,0
Ruiru,2,3,73.90059037820231,23208795.0,1
Parklands,3,2,134.6864904667019,39695350.0,0
Kilimani,2,4,105.05273979067687,35889105.0,0
Thika,2,2,110.6514550690856,27870526.0,1
Kilimani,2,2,100.59877983367707,41126872.0,0
Embakasi,3,3,68.18409643609093,31302296.0,0
Ruiru,5,3,90.41403234142237,22854210.0,1
Thika,1,3,101.59009533668431,29062772.0,1
Ruiru,2,1,120.30858843251096,33917191.0,1
Syokimau,4,2,143.60270066818273,19888625.0,1
Kilimani,2,3,109.16698254685565,36488173.0,0
Kilimani,1,2,58.220684658454836,43175847.0,0
Parklands,2,2,36.11507760487301,25618923.0,0
Lavington,2,2,275.8462324425135,53350242.0,0
Karen,1,3,52.211098184126215,53300979.0,0
Syokimau,3,1,88.88249992413702,26911724.0,1
Ngong,2,2,151.0200181508361,29412342.0,1
Westlands,4,1,141.65163657394086,45721833.0,0
Ruiru,3,2,151.25194155369437,16569411.0,1
Ruiru,3,3,93.43697582806948,32509026.0,1
Syokimau,1,1,134.31348423837284,32527164.0,1
Ruiru,2,2,123.68061985445182,40795818.0,1
Kilimani,1,2,101.27211794752276,23215879.0,0
Syokimau,4,1,134.7245845062804,36501945.0,1
Ngong,1,2,183.3219328050424,16166683.0,1
Ruiru,2,1,118.66798659388051,36395066.0,1
Kilimani,2,2,119.06717078138553,48242035.0,0
Kilimani,2,2,184.08966209255905,38217421.0,0
Kileleshwa,1,3,177.68162158912878,48997883.0,0
